t_ms,Env_diff_x,Env_diff_z,bdot_x_env_LP,bdot_z_env_LP,B_rog_x_env_LP,B_rog_z_env_LP
28.8,-0.017,-0.019,0.002,0.003,0.02,0.022
29.6,-0.019,-0.021,0.002,0.002,0.02,0.023
30.4,-0.02,-0.022,0.001,0.001,0.021,0.023
31.2,-0.02,-0.022,0.001,0.001,0.021,0.023
32.0,-0.021,-0.022,0.001,0.001,0.022,0.024
32.8,-0.021,-0.022,0.001,0.001,0.022,0.023
33.6,-0.02,-0.022,0.001,0.001,0.021,0.023
34.4,-0.02,-0.022,0.001,0.001,0.021,0.023
35.2,-0.02,-0.022,0.001,0.001,0.021,0.023
36.0,-0.02,-0.022,0.001,0.001,0.021,0.023
36.8,-0.019,-0.022,0.001,0.001,0.02,0.023
37.6,-0.02,-0.022,0.001,0.001,0.021,0.023
38.4,-0.02,-0.022,0.001,0.001,0.021,0.023
39.2,-0.02,-0.022,0.001,0.001,0.021,0.023
40.0,-0.019,-0.022,0.001,0.001,0.021,0.023
40.8,-0.019,-0.022,0.001,0.001,0.02,0.024
41.6,-0.019,-0.022,0.001,0.001,0.021,0.023
42.4,-0.02,-0.022,0.001,0.001,0.021,0.023
43.2,-0.02,-0.022,0.001,0.001,0.021,0.023
44.0,-0.02,-0.022,0.001,0.001,0.021,0.023
44.8,-0.018,-0.021,0.003,0.003,0.021,0.024
45.6,-0.244,-0.123,1.88,2.205,2.124,2.328
46.4,-0.519,-0.236,4.074,4.725,4.593,4.961
47.2,-0.705,-0.298,5.44,6.255,6.145,6.553
48.0,-0.572,-0.569,3.979,4.544,4.55,5.113
48.8,-0.601,-0.827,2.238,2.56,2.839,3.387
49.6,-0.807,-0.965,1.079,1.28,1.885,2.245
50.4,-0.987,-0.994,0.915,1.114,1.902,2.108
51.2,-1.05,-0.997,0.857,1.041,1.907,2.039
52.0,-1.041,-0.969,0.853,1.027,1.895,1.996
52.8,-1.031,-0.956,0.867,1.029,1.897,1.985
53.6,-1.021,-0.951,0.879,1.028,1.899,1.979
54.4,-1.013,-0.95,0.887,1.025,1.9,1.975
55.2,-1.006,-0.952,0.893,1.019,1.9,1.971
56.0,-1.002,-0.955,0.899,1.014,1.9,1.968
56.8,-1.003,-0.965,0.902,1.004,1.905,1.969
57.6,-1.006,-0.977,0.902,0.992,1.908,1.969
58.4,-1.022,-1.004,0.896,0.967,1.918,1.971
59.2,-1.01,-1.0,0.896,0.961,1.906,1.961
60.0,-0.982,-0.971,0.899,0.971,1.881,1.943
60.8,-0.958,-0.945,0.922,1.001,1.88,1.947
61.6,-0.949,-0.937,0.934,1.014,1.883,1.951
62.4,-0.949,-0.938,0.94,1.016,1.889,1.954
63.2,-0.956,-0.951,0.942,1.011,1.898,1.961
64.0,-0.964,-0.964,0.939,1.0,1.904,1.964
64.8,-0.966,-0.969,0.937,0.993,1.903,1.962
65.6,-0.963,-0.966,0.94,0.995,1.903,1.961
66.4,-0.973,-0.98,0.946,0.993,1.918,1.973
67.2,-0.973,-0.984,0.938,0.981,1.912,1.966
68.0,-0.963,-0.973,0.941,0.987,1.904,1.961
68.8,-0.936,-0.939,0.956,1.017,1.892,1.956
69.6,-0.927,-0.925,0.968,1.036,1.895,1.961
70.4,-0.924,-0.92,0.976,1.046,1.9,1.966
71.2,-0.922,-0.918,0.982,1.053,1.904,1.97
72.0,-0.923,-0.92,0.985,1.055,1.908,1.975
72.8,-0.927,-0.923,0.988,1.057,1.915,1.98
73.6,-0.935,-0.933,0.987,1.052,1.922,1.985
74.4,-0.945,-0.945,0.988,1.047,1.933,1.992
75.2,-0.962,-0.97,0.978,1.023,1.939,1.993
76.0,-0.955,-0.963,0.977,1.025,1.933,1.988
76.8,-0.928,-0.928,0.982,1.046,1.91,1.974
77.6,-0.914,-0.905,1.003,1.079,1.917,1.985
78.4,-0.911,-0.899,1.014,1.094,1.925,1.993
79.2,-0.915,-0.903,1.018,1.097,1.933,2.0
80.0,-0.927,-0.917,1.018,1.091,1.945,2.007
80.8,-0.936,-0.927,1.014,1.083,1.95,2.01
81.6,-0.939,-0.932,1.012,1.078,1.951,2.01
82.4,-0.94,-0.932,1.014,1.08,1.953,2.012
83.2,-0.953,-0.95,1.016,1.074,1.969,2.024
84.0,-0.951,-0.948,1.011,1.069,1.962,2.017
84.8,-0.94,-0.933,1.012,1.078,1.952,2.011
85.6,-0.918,-0.901,1.03,1.112,1.948,2.013
86.4,-0.912,-0.891,1.04,1.128,1.951,2.018
87.2,-0.911,-0.888,1.046,1.136,1.957,2.024
88.0,-0.911,-0.886,1.049,1.142,1.961,2.027
88.8,-0.914,-0.887,1.052,1.144,1.966,2.032
89.6,-0.919,-0.893,1.054,1.145,1.973,2.038
90.4,-0.928,-0.902,1.053,1.14,1.98,2.042
91.2,-0.942,-0.92,1.054,1.133,1.996,2.053
92.0,-0.956,-0.942,1.039,1.107,1.996,2.049
92.8,-0.95,-0.934,1.039,1.111,1.989,2.044
93.6,-0.919,-0.891,1.049,1.141,1.967,2.032
94.4,-0.907,-0.874,1.067,1.169,1.974,2.042
95.2,-0.908,-0.87,1.076,1.18,1.984,2.05
96.0,-0.913,-0.875,1.078,1.18,1.991,2.056
96.8,-0.927,-0.891,1.076,1.172,2.003,2.063
97.6,-0.936,-0.904,1.072,1.162,2.008,2.066
98.4,-0.939,-0.908,1.068,1.157,2.007,2.065
99.2,-0.94,-0.907,1.069,1.159,2.009,2.066
100.0,-0.955,-0.927,1.068,1.148,2.023,2.075
100.8,-0.951,-0.924,1.066,1.146,2.017,2.07
101.6,-0.935,-0.902,1.066,1.157,2.001,2.059
102.4,-0.917,-0.875,1.085,1.191,2.002,2.066
103.2,-0.911,-0.864,1.095,1.206,2.005,2.071
104.0,-0.911,-0.861,1.1,1.214,2.01,2.075
104.8,-0.912,-0.862,1.103,1.218,2.015,2.08
105.6,-0.915,-0.864,1.104,1.218,2.019,2.083
106.4,-0.922,-0.871,1.105,1.217,2.028,2.088
107.2,-0.931,-0.881,1.103,1.21,2.034,2.091
108.0,-0.951,-0.907,1.102,1.198,2.053,2.104
108.8,-0.957,-0.918,1.087,1.176,2.044,2.094
109.6,-0.946,-0.905,1.088,1.184,2.033,2.088
110.4,-0.915,-0.863,1.103,1.219,2.018,2.082
111.2,-0.908,-0.849,1.117,1.241,2.024,2.09
112.0,-0.91,-0.847,1.123,1.25,2.033,2.097
112.8,-0.917,-0.853,1.126,1.25,2.042,2.103
113.6,-0.93,-0.868,1.122,1.239,2.051,2.107
114.4,-0.937,-0.879,1.117,1.23,2.054,2.108
115.2,-0.939,-0.882,1.114,1.226,2.053,2.108
116.0,-0.941,-0.884,1.116,1.226,2.057,2.111
116.8,-0.957,-0.905,1.11,1.21,2.067,2.116
117.6,-0.951,-0.9,1.109,1.211,2.06,2.111
118.4,-0.929,-0.871,1.111,1.228,2.041,2.098
119.2,-0.916,-0.848,1.13,1.259,2.047,2.107
120.0,-0.914,-0.841,1.138,1.271,2.052,2.112
120.8,-0.914,-0.839,1.141,1.275,2.055,2.115
121.6,-0.915,-0.84,1.144,1.279,2.059,2.119
122.4,-0.919,-0.843,1.145,1.279,2.064,2.123
123.2,-0.926,-0.852,1.145,1.275,2.071,2.127
124.0,-0.934,-0.861,1.141,1.268,2.075,2.129
124.8,-0.954,-0.888,1.14,1.254,2.094,2.142
125.6,-0.955,-0.893,1.128,1.238,2.083,2.131
126.4,-0.944,-0.877,1.127,1.244,2.07,2.121
127.2,-0.916,-0.837,1.145,1.282,2.061,2.119
128.0,-0.908,-0.823,1.157,1.303,2.065,2.126
128.8,-0.912,-0.825,1.162,1.308,2.074,2.134
129.6,-0.921,-0.835,1.164,1.305,2.085,2.14
130.4,-0.932,-0.848,1.158,1.293,2.09,2.141
131.2,-0.94,-0.857,1.154,1.285,2.093,2.142
132.0,-0.94,-0.859,1.152,1.282,2.092,2.141
132.8,-0.944,-0.864,1.155,1.283,2.099,2.146
133.6,-0.955,-0.881,1.146,1.266,2.101,2.146
134.4,-0.949,-0.875,1.146,1.269,2.095,2.143
135.2,-0.926,-0.842,1.151,1.29,2.077,2.132
136.0,-0.918,-0.826,1.166,1.314,2.084,2.14
136.8,-0.915,-0.819,1.174,1.326,2.089,2.145
137.6,-0.914,-0.816,1.177,1.331,2.092,2.147
138.4,-0.918,-0.819,1.18,1.333,2.098,2.151
139.2,-0.922,-0.821,1.18,1.332,2.102,2.154
140.0,-0.929,-0.831,1.179,1.327,2.108,2.158
140.8,-0.937,-0.842,1.176,1.319,2.114,2.161
141.6,-0.96,-0.873,1.169,1.296,2.128,2.17
142.4,-0.957,-0.873,1.16,1.287,2.117,2.16
143.2,-0.94,-0.85,1.158,1.296,2.098,2.147
144.0,-0.918,-0.816,1.18,1.336,2.098,2.152
144.8,-0.904,-0.8,1.182,1.342,2.086,2.142
145.6,-0.772,-0.67,1.204,1.359,1.976,2.03
146.4,-0.781,-0.66,1.228,1.357,2.009,2.018
147.2,-0.867,-0.716,1.282,1.394,2.149,2.11
148.0,-0.882,-0.731,1.226,1.329,2.108,2.06
148.8,-0.906,-0.735,1.243,1.353,2.149,2.088
149.6,-0.881,-0.732,1.21,1.306,2.091,2.038
150.4,-0.829,-0.692,1.217,1.315,2.045,2.007
151.2,-0.787,-0.649,1.228,1.34,2.015,1.989
152.0,-0.788,-0.647,1.233,1.35,2.021,1.997
152.8,-0.817,-0.648,1.268,1.405,2.084,2.053
153.6,-0.865,-0.682,1.281,1.418,2.146,2.1
154.4,-0.877,-0.72,1.21,1.333,2.087,2.052
155.2,-0.819,-0.672,1.198,1.323,2.017,1.995
156.0,-0.756,-0.6,1.242,1.385,1.997,1.985
156.8,-0.794,-0.624,1.268,1.41,2.061,2.034
157.6,-0.842,-0.674,1.234,1.369,2.077,2.042
158.4,-0.888,-0.697,1.245,1.383,2.133,2.08
159.2,-0.844,-0.667,1.235,1.375,2.079,2.042
160.0,-0.844,-0.672,1.229,1.353,2.072,2.025
160.8,-0.868,-0.681,1.256,1.39,2.124,2.072
161.6,-0.832,-0.66,1.246,1.385,2.078,2.045
162.4,-0.864,-0.683,1.252,1.393,2.116,2.076
163.2,-0.854,-0.691,1.226,1.354,2.08,2.045
164.0,-0.843,-0.684,1.232,1.356,2.074,2.04
164.8,-0.824,-0.661,1.268,1.399,2.092,2.06
165.6,-0.822,-0.655,1.271,1.409,2.093,2.065
166.4,-0.862,-0.691,1.257,1.382,2.119,2.073
167.2,-0.876,-0.7,1.279,1.409,2.155,2.109
168.0,-0.838,-0.693,1.222,1.343,2.06,2.036
168.8,-0.791,-0.636,1.256,1.393,2.048,2.03
169.6,-0.808,-0.636,1.281,1.437,2.089,2.073
170.4,-0.883,-0.693,1.284,1.427,2.167,2.121
171.2,-0.827,-0.664,1.25,1.384,2.077,2.048
172.0,-0.793,-0.622,1.278,1.419,2.071,2.041
172.8,-0.799,-0.617,1.294,1.448,2.093,2.065
173.6,-0.819,-0.641,1.282,1.427,2.102,2.068
174.4,-0.796,-0.626,1.28,1.411,2.076,2.037
175.2,-0.802,-0.637,1.263,1.381,2.065,2.018
176.0,-0.834,-0.659,1.289,1.422,2.123,2.081
176.8,-0.896,-0.72,1.27,1.39,2.166,2.11
177.6,-0.895,-0.721,1.261,1.376,2.156,2.097
178.4,-0.782,-0.617,1.23,1.353,2.011,1.969
179.2,-0.513,-0.367,0.933,1.04,1.446,1.406
180.0,-0.205,-0.123,0.454,0.509,0.659,0.632
180.8,-0.018,-0.021,0.003,0.002,0.021,0.024
181.6,-0.019,-0.021,0.001,0.001,0.02,0.023
182.4,-0.019,-0.021,0.001,0.001,0.02,0.023
183.2,-0.019,-0.021,0.001,0.002,0.02,0.022
184.0,-0.019,-0.021,0.001,0.001,0.02,0.023
184.8,-0.019,-0.022,0.001,0.001,0.02,0.023
185.6,-0.019,-0.022,0.001,0.001,0.02,0.023
186.4,-0.02,-0.023,0.001,0.001,0.021,0.024
187.2,-0.019,-0.023,0.001,0.001,0.02,0.024
188.0,-0.019,-0.022,0.001,0.001,0.02,0.023
188.8,-0.019,-0.022,0.001,0.001,0.02,0.023
189.6,-0.019,-0.022,0.001,0.001,0.021,0.023
190.4,-0.019,-0.021,0.001,0.001,0.02,0.023
191.2,-0.019,-0.021,0.001,0.001,0.02,0.023
192.0,-0.019,-0.022,0.001,0.001,0.02,0.023
192.8,-0.019,-0.022,0.001,0.001,0.02,0.023
193.6,-0.019,-0.023,0.001,0.001,0.02,0.023
194.4,-0.019,-0.022,0.001,0.001,0.02,0.023
195.2,-0.019,-0.022,0.001,0.001,0.02,0.023
196.0,-0.019,-0.022,0.001,0.001,0.02,0.022
196.8,-0.019,-0.022,0.001,0.001,0.02,0.023
197.6,-0.02,-0.022,0.001,0.001,0.021,0.023
198.4,-0.02,-0.022,0.001,0.001,0.021,0.023
199.2,-0.018,-0.019,0.001,0.001,0.019,0.021
